"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
3,2,354,5.73,6379347328,2779347328,-13,0.3447329998016357,5.572487354278564,-1.28896951675415
23,3,355,9.554,6379347330,2779347330,3,0.5907686948776245,9.522599220275879,0.5000177025794983
6,4,355,6.77,6379347332,2779347332,-11,0.4114935696125031,6.632863998413086,-1.291776895523071
35,5,356,9.438000000000001,6379347335,2779347335,5,0.5838107466697693,9.383942604064941,0.8225759267807007
2,6,357,8.375999999999999,6379347337,2779347337,-9,0.5151351094245911,8.256823539733887,-1.310295104980469
23,7,358,9.484,6379347339,2779347339,7,0.5877870917320251,9.394938468933105,1.155808806419373
28,8,359,9.6,6379347342,2779347342,-7,0.5966361165046692,9.509745597839355,-1.16994571685791
26,9,360,9.540000000000001,6379347344,2779347344,9,0.5916466116905212,9.403953552246094,1.492384791374207
45,10,360,9.568,6379347346,2779347346,-5,0.5984935164451599,9.512782096862793,-0.8339061737060547
6,11,361,9.256,6379347349,2779347349,11,0.5720936059951782,9.067912101745605,1.766128063201904
63,12,362,9.542,6379347351,2779347351,-3,0.6016456484794617,9.509910583496094,-0.4993897080421448
4,13,363,7.954,6379347353,2779347353,13,0.4906851649284363,7.734590530395508,1.789260745048523
2,14,364,9.540000000000001,6379347356,2779347356,-1,0.60557621717453,9.519304275512695,-0.1664959639310837
5,15,365,6.99,6379347358,2779347358,15,0.4298306703567505,6.738125801086426,1.809145092964172
4,0,372,4.954,6379347379,2779347379,-15,0.3104666173458099,4.775114059448242,-1.282189607620239
6,1,373,9.504,6379347381,2779347381,1,0.6181867122650146,9.482422828674316,0.1658676713705063
3,2,374,5.716,6379347383,2779347383,-13,0.3632926940917969,5.557638168334961,-1.285820245742798
25,3,375,9.544,6379347385,2779347385,3,0.6233519911766052,9.510514259338379,0.4994943737983704
4,4,375,6.794,6379347388,2779347388,-11,0.4361849129199982,6.654895782470703,-1.296356320381165
40,5,376,9.444000000000001,6379347390,2779347390,5,0.6169552206993103,9.387811660766602,0.8230988383293152
5,6,377,8.416,6379347392,2779347392,-9,0.5465513467788696,8.294397354125977,-1.316552400588989
22,7,378,9.474,6379347395,2779347395,7,0.6199235916137695,9.382925987243652,1.154590129852295
25,8,379,9.593999999999999,6379347397,2779347397,-7,0.6294340491294861,9.501662254333496,-1.169214487075806
25,9,379,9.536,6379347399,2779347399,9,0.622566819190979,9.397997856140137,1.491759061813354
45,10,380,9.572000000000001,6379347402,2779347402,-5,0.6319597959518433,9.51461124420166,-0.8342547416687012
6,11,381,9.272,6379347404,2779347404,11,0.6047866940498352,9.081531524658203,1.7691810131073
57,12,382,9.534000000000001,6379347406,2779347406,-3,0.6343055367469788,9.499780654907227,-0.49897101521492
6,13,383,7.95,6379347409,2779347409,13,0.5174205899238586,7.728941917419434,1.788360834121704
28,14,384,9.542,6379347411,2779347411,-1,0.6389350295066833,9.51912784576416,-0.1665308624505997
5,15,384,6.98,6379347413,2779347413,15,0.4515258371829987,6.727025985717773,1.806556940078735
4,0,392,4.962,6379347434,2779347434,-15,0.3276612758636475,4.781710624694824,-1.284260153770447
25,1,393,9.529999999999999,6379347436,2779347436,1,0.653064489364624,9.506142616271973,0.1663214266300201
4,2,394,5.724,6379347438,2779347438,-13,0.3832258582115173,5.564112663269043,-1.287619829177856
53,3,395,9.545999999999999,6379347441,2779347441,3,0.6566836833953857,9.510272979736328,0.4995990395545959
4,4,395,6.78,6379347443,2779347443,-11,0.4584654867649078,6.639622688293457,-1.293684959411621
37,5,396,9.448,6379347445,2779347445,5,0.6499962210655212,9.389575958251953,0.8234474658966064
2,6,397,8.384,6379347448,2779347448,-9,0.5733126401901245,8.260909080505371,-1.311546564102173
22,7,398,9.48,6379347450,2779347450,7,0.6530857086181641,9.386645317077637,1.155321359634399
30,8,399,9.59,6379347452,2779347452,-7,0.6623209714889526,9.495447158813477,-1.168727040290833
24,9,400,9.524000000000001,6379347455,2779347455,9,0.656181275844574,9.383829116821289,1.489881873130798
45,10,400,9.58,6379347457,2779347457,-5,0.6657240390777588,9.520298004150391,-0.8349519968032837
3,11,401,9.27,6379347459,2779347459,11,0.636346161365509,9.077406883239746,1.768799424171448
59,12,402,9.529999999999999,6379347461,2779347461,-3,0.6671820282936096,9.493524551391602,-0.4987616539001465
7,13,403,7.958,6379347464,2779347464,13,0.5449443459510803,7.734864234924316,1.790160536766052
80,14,404,9.538,6379347466,2779347466,-1,0.6718773245811462,9.512849807739258,-0.1664610505104065
5,15,405,6.994,6379347468,2779347468,15,0.4771336913108826,6.738814830780029,1.810180425643921
6,0,411,4.968,6379347489,2779347489,-15,0.3439315557479858,4.786378383636475,-1.285812973976135
47,1,412,9.550000000000001,6379347491,2779347491,1,0.686021089553833,9.523869514465332,0.166670486330986
4,2,413,5.734,6379347494,2779347494,-13,0.4023767709732056,5.572529792785645,-1.28986930847168
59,3,414,9.545999999999999,6379347496,2779347496,3,0.6882172822952271,9.508042335510254,0.4995990395545959
4,4,414,6.776,6379347498,2779347498,-11,0.4801972806453705,6.634149551391602,-1.292921781539917
40,5,415,9.436,6379347501,2779347501,5,0.6802645325660706,9.375446319580078,0.8224015831947327
2,6,416,8.42,6379347503,2779347503,-9,0.6032829880714417,8.294425010681152,-1.317178249359131
23,7,417,9.492000000000001,6379347505,2779347505,7,0.6850754022598267,9.396306991577148,1.156783819198608
28,8,418,9.592000000000001,6379347508,2779347508,-7,0.6939500570297241,9.49517822265625,-1.168970704078674
24,9,418,9.516,6379347510,2779347510,9,0.6850821971893311,9.373841285705566,1.488630414009094
42,10,419,9.568,6379347512,2779347512,-5,0.6964173913002014,9.506114959716797,-0.8339061737060547
6,11,420,9.272,6379347514,2779347514,11,0.6665882468223572,9.077204704284668,1.7691810131073
68,12,421,9.534000000000001,6379347517,2779347517,-3,0.6989532709121704,9.495243072509766,-0.49897101521492
7,13,422,7.952,6379347519,2779347519,13,0.5701608657836914,7.727184295654297,1.788810729980469
100,14,423,9.534000000000001,6379347521,2779347521,-1,0.7031243443489075,9.50658130645752,-0.1663912385702133
6,15,423,6.986,6379347524,2779347524,15,0.4977319240570068,6.729576110839844,1.808109879493713
6,0,431,4.954,6379347544,2779347544,-15,0.3596207499504089,4.771664142608643,-1.282189607620239
60,1,432,9.534000000000001,6379347547,2779347547,1,0.7180563807487488,9.505464553833008,0.1663912385702133
4,2,433,5.732,6379347549,2779347549,-13,0.4216789305210114,5.569148063659668,-1.289419412612915
57,3,434,9.544,6379347551,2779347551,3,0.7212511897087097,9.50359058380127,0.4994943737983704
4,4,434,6.788,6379347554,2779347554,-11,0.5042432546615601,6.644178867340088,-1.295211434364319
37,5,435,9.44,6379347556,2779347556,5,0.7132890224456787,9.376987457275391,0.8227502107620239
2,6,436,8.388,6379347558,2779347558,-9,0.629829466342926,8.260754585266113,-1.312172293663025
21,7,437,9.49,6379347561,2779347561,7,0.7177191972732544,9.391879081726074,1.156540036201477
27,8,438,9.596,6379347563,2779347563,-7,0.7273933887481689,9.49665641784668,-1.169458270072937
24,9,439,9.524000000000001,6379347565,2779347565,9,0.7200393080711365,9.379145622253418,1.489881873130798
40,10,439,9.550000000000001,6379347567,2779347567,-5,0.7282231450080872,9.485747337341309,-0.8323373198509216
6,11,440,9.276,6379347570,2779347570,11,0.6985707879066467,9.078737258911133,1.769944190979004
68,12,441,9.542,6379347572,2779347572,-3,0.7327079176902771,9.500711441040039,-0.4993897080421448
7,13,442,7.96,6379347574,2779347574,13,0.5977309942245483,7.732918739318848,1.790610432624817
100,14,443,9.52,6379347577,2779347577,-1,0.7352229952812195,9.490113258361816,-0.1661469042301178
6,15,444,6.978,6379347579,2779347579,15,0.5217955112457275,6.7200026512146,1.806039333343506
4,0,451,4.96,6379347600,2779347600,-15,0.3767305016517639,4.776157379150391,-1.283742427825928
56,1,452,9.51,6379347602,2779347602,1,0.7493411898612976,9.478979110717773,0.1659723818302155
4,2,453,5.728,6379347604,2779347604,-13,0.44080850481987,5.563756942749023,-1.288519620895386
59,3,454,9.544,6379347607,2779347607,3,0.7544205188751221,9.501015663146973,0.4994943737983704
4,4,454,6.794,6379347609,2779347609,-11,0.527898907661438,6.64824914932251,-1.296356320381165
37,5,455,9.436,6379347611,2779347611,5,0.7457003593444824,9.370469093322754,0.8224015831947327
2,6,456,8.384,6379347614,2779347614,-9,0.658346951007843,8.25456714630127,-1.311546564102173
24,7,457,9.472,6379347616,2779347616,7,0.7490751147270203,9.37150764465332,1.154346466064453
15,8,458,9.538,6379347618,2779347618,-7,0.75594162940979,9.436676025390625,-1.162389755249023
25,9,458,9.528,6379347620,2779347620,9,0.751453161239624,9.380644798278809,1.49050760269165
20,10,459,9.494,6379347623,2779347623,-5,0.7568657994270325,9.427539825439453,-0.8274565935134888
6,11,460,9.247999999999999,6379347625,2779347625,11,0.7280529141426086,9.048846244812012,1.764601588249207
35,12,461,9.508000000000001,6379347627,2779347627,-3,0.7631381750106812,9.464252471923828,-0.4976102709770203
7,13,462,7.952,6379347630,2779347630,13,0.6240924596786499,7.723015308380127,1.788810729980469
82,14,463,9.506,6379347632,2779347632,-1,0.7672153115272522,9.473536491394043,-0.1659025698900223
5,15,463,6.984,6379347634,2779347634,15,0.5445447564125061,6.724011898040771,1.807592153549194
6,0,471,4.964,6379347655,2779347655,-15,0.3937173783779144,4.778664112091064,-1.284777760505676
17,1,472,9.422000000000001,6379347657,2779347657,1,0.7751843333244324,9.388617515563965,0.1644365787506104
3,2,473,5.712,6379347660,2779347660,-13,0.4589414000511169,5.546647071838379,-1.284920454025269
21,3,474,9.442,6379347662,2779347662,3,0.7791635394096375,9.396812438964844,0.4941560924053192
6,4,474,6.79,6379347664,2779347664,-11,0.5507779717445374,6.642453193664551,-1.295593023300171
37,5,475,9.444000000000001,6379347667,2779347667,5,0.7790648341178894,9.375750541687012,0.8230988383293152
2,6,476,8.407999999999999,6379347669,2779347669,-9,0.689123809337616,8.27584171295166,-1.315300941467285
22,7,477,9.466000000000001,6379347671,2779347671,7,0.7812880277633667,9.362900733947754,1.153615236282349
7,8,478,9.238,6379347673,2779347673,-7,0.7640644907951355,9.137250900268555,-1.125828981399536
26,9,479,9.536,6379347676,2779347676,9,0.786489725112915,9.385701179504395,1.491759061813354
12,10,479,9.404,6379347678,2779347678,-5,0.7822827100753784,9.335495948791504,-0.8196126222610474
6,11,480,9.252000000000001,6379347680,2779347680,11,0.7599633932113647,9.050163269042969,1.765364766120911
17,12,481,9.398,6379347683,2779347683,-3,0.7869588732719421,9.352067947387695,-0.4918533265590668
7,13,482,7.952,6379347685,2779347685,13,0.6510469913482666,7.720789909362793,1.788810729980469
24,14,483,9.416,6379347687,2779347687,-1,0.7927026152610779,9.381134033203125,-0.16433185338974
5,15,484,6.982,6379347690,2779347690,15,0.5690228939056396,6.720046043395996,1.807074546813965
4,0,491,4.966,6379347710,2779347710,-15,0.4105609655380249,4.77918529510498,-1.285295367240906
16,1,492,9.404,6379347713,2779347713,1,0.8064084649085999,9.367922782897949,0.1641224324703217
4,2,493,5.736,6379347715,2779347715,-13,0.4803096652030945,5.568309783935547,-1.290319204330444
25,3,494,9.42,6379347717,2779347717,3,0.810067892074585,9.372146606445313,0.493004709482193
4,4,494,6.77,6379347720,2779347720,-11,0.5722705125808716,6.620930194854736,-1.291776895523071
37,5,495,9.438000000000001,6379347722,2779347722,5,0.8112717866897583,9.367019653320313,0.8225759267807007
2,6,496,8.436,6379347724,2779347724,-9,0.7203987836837769,8.300937652587891,-1.319681167602539
23,7,497,9.468,6379347726,2779347726,7,0.814137876033783,9.362094879150391,1.15385890007019
7,8,498,9.1,6379347729,2779347729,-7,0.7840645909309387,8.998074531555176,-1.109011054039001
25,9,498,9.522,6379347731,2779347731,9,0.8164091110229492,9.369265556335449,1.489568948745728
10,10,499,9.218,6379347733,2779347733,-5,0.7987478375434875,9.148118019104004,-0.8034016489982605
6,11,500,9.25,6379347736,2779347736,11,0.7913786172866821,9.045498847961426,1.764983177185059
30,12,501,9.42,6379347738,2779347738,-3,0.8215175271034241,9.371150016784668,-0.493004709482193
7,13,502,7.932,6379347740,2779347740,13,0.6762884259223938,7.699057579040527,1.784311771392822
33,14,503,9.414,6379347743,2779347743,-1,0.8252687454223633,9.376317977905273,-0.164296954870224
5,15,503,6.99,6379347745,2779347745,15,0.5919817090034485,6.72581958770752,1.809145092964172
4,0,511,4.946,6379347766,2779347766,-15,0.425520271062851,4.758481025695801,-1.280118942260742
20,1,512,9.407999999999999,6379347768,2779347768,1,0.8394606113433838,9.369034767150879,0.1641922444105148
4,2,513,5.734,6379347770,2779347770,-13,0.4995695352554321,5.564658641815186,-1.28986930847168
42,3,514,9.42,6379347773,2779347773,3,0.8427778482437134,9.369261741638184,0.493004709482193
4,4,514,6.786,6379347775,2779347775,-11,0.5967854857444763,6.634535312652588,-1.294829845428467
40,5,515,9.44,6379347777,2779347777,5,0.8441426753997803,9.366114616394043,0.8227502107620239
2,6,516,8.432,6379347779,2779347779,-9,0.7490147352218628,8.294437408447266,-1.319055438041687
23,7,517,9.476000000000001,6379347782,2779347782,7,0.8475282192230225,9.367103576660156,1.154833912849426
8,8,518,9.06,6379347784,2779347784,-7,0.8118845224380493,8.955742835998535,-1.104136228561401
25,9,518,9.518000000000001,6379347786,2779347786,9,0.8487523198127747,9.362424850463867,1.488943219184875
14,10,519,9.15,6379347789,2779347789,-5,0.824548065662384,9.077811241149902,-0.7974750399589539
6,11,520,9.24,6379347791,2779347791,11,0.8220587968826294,9.032905578613281,1.763075113296509
30,12,521,9.423999999999999,6379347793,2779347793,-3,0.854586660861969,9.372203826904297,-0.4932140409946442
7,13,522,7.944,6379347796,2779347796,13,0.7042227983474731,7.708293914794922,1.78701114654541
33,14,523,9.406000000000001,6379347798,2779347798,-1,0.8572640419006348,9.365414619445801,-0.1641573309898376
5,15,523,6.976,6379347800,2779347800,15,0.6142229437828064,6.710245609283447,1.805521607398987
4,0,532,4.954,6379347821,2779347821,-15,0.4436745941638947,4.764583587646484,-1.282189607620239
20,1,533,9.407999999999999,6379347823,2779347823,1,0.8737941980361938,9.36589527130127,0.1641922444105148
4,2,534,5.734,6379347826,2779347826,-13,0.5199616551399231,5.562789916992188,-1.28986930847168
44,3,535,9.432,6379347828,2779347828,3,0.8782296180725098,9.37804126739502,0.4936327338218689
6,4,535,6.78,6379347830,2779347830,-11,0.6205490827560425,6.626439094543457,-1.293684959411621
37,5,536,9.432,6379347832,2779347832,5,0.8777210712432861,9.355023384094238,0.8220529556274414
2,6,537,8.428000000000001,6379347835,2779347835,-9,0.7790406346321106,8.287703514099121,-1.318429708480835
23,7,538,9.488,6379347837,2779347837,7,0.8829714059829712,9.375792503356934,1.156296372413635
9,8,539,9.040000000000001,6379347839,2779347839,-7,0.8428387641906738,8.932943344116211,-1.101698875427246
24,9,540,9.512,6379347842,2779347842,9,0.8841373920440674,9.35319709777832,1.488004684448242
12,10,540,9.16,6379347844,2779347844,-5,0.8587518334388733,9.08464527130127,-0.7983465790748596
4,11,541,9.254,6379347846,2779347846,11,0.8564562201499939,9.043513298034668,1.765746474266052
32,12,542,9.422000000000001,6379347849,2779347849,-3,0.8887431025505066,9.367019653320313,-0.4931093752384186
7,13,543,7.948,6379347851,2779347851,13,0.7328391671180725,7.709541320800781,1.787910938262939
33,14,544,9.41,6379347853,2779347853,-1,0.8919634222984314,9.366190910339355,-0.1642271429300308
5,15,544,6.97,6379347855,2779347855,15,0.6382636427879333,6.702179908752441,1.803968787193298
4,0,552,4.966,6379347876,2779347876,-15,0.4614183902740479,4.774543285369873,-1.285295367240906
20,1,553,9.4,6379347879,2779347879,1,0.9057111740112305,9.354825973510742,0.1640526205301285
4,2,554,5.726,6379347881,2779347881,-13,0.5386237502098083,5.553182601928711,-1.288069725036621
40,3,555,9.428000000000001,6379347883,2779347883,3,0.9105733633041382,9.370943069458008,0.4934234023094177
4,4,555,6.784,6379347885,2779347885,-11,0.6440556645393372,6.628140926361084,-1.294448256492615
37,5,556,9.43,6379347888,2779347888,5,0.9101778268814087,9.349919319152832,0.8218786716461182
5,6,557,8.434000000000001,6379347890,2779347890,-9,0.8085405230522156,8.290831565856934,-1.319368243217468
22,7,558,9.470000000000001,6379347892,2779347892,7,0.9139564633369446,9.35487174987793,1.154102683067322
9,8,559,9.038,6379347895,2779347895,-7,0.8738220930099487,8.927971839904785,-1.101455092430115
26,9,560,9.528,6379347897,2779347897,9,0.9183228611946106,9.365780830383301,1.49050760269165
14,10,560,9.212,6379347899,2779347899,-5,0.8955129384994507,9.133147239685059,-0.8028786778450012
6,11,561,9.247999999999999,6379347902,2779347902,11,0.8874430060386658,9.03460693359375,1.764601588249207
32,12,562,9.422000000000001,6379347904,2779347904,-3,0.9214347004890442,9.363860130310059,-0.4931093752384186
7,13,563,7.944,6379347906,2779347906,13,0.7593637108802795,7.703057289123535,1.78701114654541
33,14,564,9.414,6379347908,2779347908,-1,0.9250451326370239,9.367000579833984,-0.164296954870224
5,15,565,6.982,6379347911,2779347911,15,0.6639652252197266,6.711330413818359,1.807074546813965
6,0,571,4.97,6379347932,2779347932,-15,0.4776332080364227,4.77683162689209,-1.286330699920654
20,1,572,9.4,6379347934,2779347934,1,0.9367278814315796,9.351771354675293,0.1640526205301285
3,2,573,5.718,6379347936,2779347936,-13,0.5562575459480286,5.543610095977783,-1.286270141601563
42,3,574,9.422000000000001,6379347938,2779347938,3,0.9410442709922791,9.361909866333008,0.4931093752384186
4,4,574,6.802,6379347941,2779347941,-11,0.6677989959716797,6.64354944229126,-1.297882795333862
40,5,575,9.44,6379347943,2779347943,5,0.942176342010498,9.356761932373047,0.8227502107620239
5,6,576,8.423999999999999,6379347945,2779347945,-9,0.8350382447242737,8.278277397155762,-1.317803978919983
22,7,577,9.460000000000001,6379347948,2779347948,7,0.9439754486083984,9.341914176940918,1.152884006500244
9,8,578,9.013999999999999,6379347950,2779347950,-7,0.9010245203971863,8.901324272155762,-1.098530292510986
